Иннотех|Ведущий системный аналитик (омниканальная платформа)|Полный рабочий день, Можно удаленно|Системный аналитик, Старший (Senior), UML, BPMN, Системный анализ, SQL, SOAP, Agile, Scrum|2022-11-26T09:27:08+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112735
Сбер|DevOps инженер|Санкт-Петербург, Полный рабочий день|Девопс инженер, DevOps, Linux, Python, Ansible, Git|2022-11-26T09:27:35+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112748
Ростелеком|Администратор проектов/Project Manager|Москва, Полный рабочий день|Менеджер проекта, Младший (Junior), Управление IT-услугами, Управление проектами, Agile, Scrum, Продвижение проектов, Информационная безопасность|2022-11-26T09:28:11+03:00|['100000', '130000', '₽']|https://career.habr.com/vacancies/1000110778
Фирма «1С»|Ведущий Build инженер / Архитектор|Полный рабочий день, Можно удаленно|Девопс инженер, Старший (Senior), Jenkins, CI/CD, Linux, Git, Java|2022-11-26T09:31:41+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111849
Сбер|Team/Tech lead java|Санкт-Петербург, Полный рабочий день|Бэкенд разработчик, Ведущий (Lead), Java, Hibernate, PostgreSQL, Spring Boot|2022-11-26T09:36:04+03:00|['null', '350000', '₽']|https://career.habr.com/vacancies/1000112330
Сбер|QA-инженер (Автотестирование)|Санкт-Петербург, Полный рабочий день|Инженер по автоматизации тестирования, Старший (Senior), Java, Selenium, Postman, Тестирование API|2022-11-26T09:36:05+03:00|['200000', 'null', '₽']|https://career.habr.com/vacancies/1000112331
Сбер|Devops инженер |Санкт-Петербург, Полный рабочий день|Девопс инженер, Средний (Middle), Git, PostgreSQL, Docker, Kubernetes|2022-11-26T09:36:05+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112332
МТС|Ведущий инженер|Москва, Полный рабочий день|Администратор серверов, Средний (Middle), Linux, SQL, PHP, Администрирование Windows|2022-11-25T12:27:51+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111769
МТС|Системный архитектор|Москва, Полный рабочий день, Можно удаленно|Архитектор программного обеспечения, Старший (Senior), Создание архитектуры проектов, Высоконагруженные системы, PostgreSQL, REST, Docker, Kubernetes, Apache Kafka|2022-11-25T12:27:51+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111088
SberTech|Java Software Engineer (Batch)|Ростов-на-Дону, Полный рабочий день|Бэкенд разработчик, Средний (Middle), Java|2022-11-25T12:27:53+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000093627
SberTech|Frontend-разработчик|Ростов-на-Дону, Полный рабочий день|Фронтенд разработчик, Средний (Middle), React|2022-11-25T12:27:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000093635
Магнит|Data Analyst (проект CVM)|Москва, Полный рабочий день, Можно удаленно|Аналитик по данным, Средний (Middle), SQL, Python|2022-11-25T12:27:55+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112216
АО «ГНИВЦ»|Ведущий системный аналитик|Москва, Полный рабочий день|Системный аналитик, Ведущий (Lead), SQL, XML|2022-11-25T12:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107471
Магнит|Senior Data Engineer (проект CVM)|Москва, Полный рабочий день, Можно удаленно|Инженер по данным, Старший (Senior), Apache Spark, Python, SQL|2022-11-25T12:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112219
Газпромбанк|Главный инженер по тестированию|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Ведущий (Lead), SQL, Git, Ручное тестирование|2022-11-25T12:27:57+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000098757
КЛЮЧАВТО|Программист JavaScript|Краснодар, Полный рабочий день|Фронтенд разработчик, Средний (Middle), JavaScript, SQL, PostgreSQL, CSS, HTML, Git|2022-11-25T12:28:34+03:00|['150000', '250000', '₽']|https://career.habr.com/vacancies/1000114759
vc.ru|Middle iOS-разработчик многопользовательской платформы|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Swift, Разработка под iOS, Разработка мобильных приложений|2022-11-25T12:29:52+03:00|['170000', '250000', '₽']|https://career.habr.com/vacancies/1000079968
Zenfox Media|Team Leader / Lead PHP Developer|Полный рабочий день, Можно удаленно|Технический директор, Ведущий (Lead), PHP, Yii framework, Symfony, Docker, Git|2022-11-25T12:30:00+03:00|['5000', '6000', '$']|https://career.habr.com/vacancies/1000057893
